"年月日","都道府県ID","商品ID","数量"
"2017/9/1","20","3","5"
"2017/9/1","22","3","5"
"2016/7/31","30","3","5"
"2016/7/31","33","3","5"
"2016/7/31","35","3","5"
"2016/8/31","10","3","5"
"2016/8/31","14","3","5"
"2016/8/31","25","3","5"
"2016/9/30","43","3","5"
"2016/10/31","10","3","5"
"2016/10/31","14","3","5"
"2016/10/31","25","3","5"
"2018/1/1","17","3","5"
"2018/1/1","18","3","5"
"2018/1/1","25","3","5"
"2018/1/1","42","3","5"
"2018/2/1","3","3","5"
"2018/2/1","6","3","5"
"2018/2/1","16","3","5"
"2018/2/1","22","3","5"
"2018/2/1","25","3","5"
"2018/2/1","33","3","5"
"2018/3/1","10","3","5"
"2016/11/30","45","3","5"
"2016/12/31","4","3","5"
"2016/12/31","16","3","5"
"2016/12/31","37","3","5"
"2016/12/31","40","3","5"
"2016/12/31","47","3","5"
"2017/3/1","30","3","5"
"2017/3/1","33","3","5"
"2017/3/1","35","3","5"
"2018/4/1","25","3","5"
"2018/4/1","30","3","5"
"2018/5/1","14","3","5"
"2018/5/1","22","3","5"
"2018/5/1","33","3","5"
"2018/5/1","35","3","5"
"2018/6/1","2","3","5"
"2018/7/1","26","3","5"
"2018/7/1","27","3","5"
"2018/7/1","44","3","5"
"2018/8/1","12","3","5"
"2018/8/1","27","3","5"
"2018/8/1","29","3","5"
"2018/8/1","44","3","5"
"2018/9/1","44","3","5"
"2018/10/1","7","3","5"
"2018/10/1","17","3","5"
"2018/10/1","18","3","5"
"2018/10/1","23","3","5"
"2018/10/1","25","3","5"
"2018/11/1","12","3","5"
"2018/11/1","36","3","5"
"2016/1/1","4","4","5"
"2016/1/1","21","4","5"
"2016/1/1","42","4","5"
"2016/2/1","22","4","5"
"2016/2/1","33","4","5"
"2016/2/1","35","4","5"
"2016/2/1","38","4","5"
"2016/3/31","3","4","5"
"2016/3/31","22","4","5"
"2016/3/31","30","4","5"
"2016/3/31","33","4","5"
"2016/3/31","35","4","5"
"2017/9/1","33","4","5"
"2017/9/1","35","4","5"
"2017/9/1","38","4","5"
"2017/11/1","21","4","5"
"2017/11/1","22","4","5"
"2017/11/1","25","4","5"
"2017/11/1","30","4","5"
"2017/11/1","33","4","5"
"2017/11/1","35","4","5"
"2017/12/1","27","4","5"
"2017/12/1","28","4","5"
"2017/5/1","21","4","5"
"2017/5/1","22","4","5"
"2017/5/1","25","4","5"
"2017/5/1","30","4","5"
"2017/5/1","33","4","5"
"2017/5/1","35","4","5"
"2016/6/30","27","4","5"
"2016/6/30","28","4","5"
"2016/7/31","3","4","5"
"2016/7/31","22","4","5"
"2018/3/1","47","4","5"
"2018/4/1","17","4","5"
"2017/6/1","24","4","5"
"2017/6/1","28","4","5"
"2017/6/1","36","4","5"
"2017/6/1","37","4","5"
"2017/6/1","40","4","5"
"2017/7/1","4","4","5"
"2017/7/1","21","4","5"
"2017/7/1","42","4","5"
"2017/8/1","3","4","5"
"2017/8/1","22","4","5"
"2017/8/1","30","4","5"
"2017/8/1","33","4","5"
"2017/8/1","35","4","5"
"2017/9/1","22","4","5"
"2016/7/31","30","4","5"
"2016/7/31","33","4","5"
"2016/7/31","35","4","5"
"2016/8/31","21","4","5"
"2016/8/31","22","4","5"
"2016/8/31","25","4","5"
"2016/8/31","30","4","5"
"2016/8/31","33","4","5"
"2016/8/31","35","4","5"
"2016/9/30","4","4","5"
"2016/9/30","21","4","5"
"2016/9/30","42","4","5"
"2016/10/31","21","4","5"
"2016/10/31","22","4","5"
"2016/10/31","25","4","5"
"2016/10/31","30","4","5"
"2016/10/31","33","4","5"
"2016/10/31","35","4","5"
"2018/1/1","24","4","5"
"2018/1/1","30","4","5"
"2018/1/1","36","4","5"
"2018/1/1","40","4","5"
"2018/2/1","15","4","5"
"2018/2/1","24","4","5"
"2018/2/1","36","4","5"
"2018/2/1","47","4","5"
"2018/3/1","4","4","5"
"2016/12/31","27","4","5"
"2016/12/31","28","4","5"
"2018/4/1","25","4","5"
"2018/5/1","30","4","5"
"2018/6/1","1","4","5"
"2018/6/1","3","4","5"
"2018/6/1","6","4","5"
"2018/6/1","20","4","5"
"2018/6/1","22","4","5"
"2018/6/1","30","4","5"
"2018/6/1","35","4","5"
"2018/6/1","38","4","5"
"2018/7/1","1","4","5"
"2018/7/1","21","4","5"
"2018/7/1","30","4","5"
"2018/8/1","13","4","5"
"2018/9/1","40","4","5"
"2018/9/1","42","4","5"
"2018/10/1","7","4","5"
"2018/10/1","17","4","5"
"2018/10/1","18","4","5"
"2018/10/1","23","4","5"
"2018/10/1","42","4","5"
"2018/10/1","46","4","5"
"2018/11/1","14","4","5"
"2018/11/1","33","4","5"
"2018/11/1","46","4","5"
"2016/1/1","9","16","5"
"2016/2/1","3","16","5"
"2016/2/1","6","16","5"
"2016/2/1","14","16","5"
"2016/2/1","22","16","5"
"2016/2/1","30","16","5"
"2016/2/1","33","16","5"
"2016/2/1","35","16","5"
"2016/2/1","38","16","5"
"2016/3/31","5","16","5"
"2017/9/1","30","16","5"
"2017/9/1","33","16","5"
"2017/9/1","35","16","5"
"2017/9/1","38","16","5"
"2017/10/1","14","16","5"
"2017/10/1","21","16","5"
"2017/10/1","30","16","5"
"2017/10/1","33","16","5"
"2017/10/1","46","16","5"
"2017/11/1","1","16","5"
"2017/11/1","14","16","5"
"2017/11/1","30","16","5"
"2017/11/1","33","16","5"
"2017/12/1","13","16","5"
"2017/12/1","43","16","5"
"2017/5/1","1","16","5"
"2017/5/1","14","16","5"
"2017/5/1","30","16","5"
"2017/5/1","33","16","5"
"2016/5/31","14","16","5"
"2016/5/31","21","16","5"
"2016/5/31","30","16","5"
"2016/5/31","33","16","5"
"2016/5/31","46","16","5"
"2016/6/30","13","16","5"
"2016/6/30","43","16","5"
"2016/7/31","5","16","5"
"2018/3/1","23","16","5"
"2018/3/1","25","16","5"
"2018/4/1","1","16","5"
"2018/4/1","6","16","5"
"2018/4/1","14","16","5"
"2018/4/1","20","16","5"
"2018/4/1","21","16","5"
"2017/6/1","9","16","5"
"2017/7/1","9","16","5"
"2017/8/1","5","16","5"
"2017/9/1","3","16","5"
"2017/9/1","6","16","5"
"2017/9/1","14","16","5"
"2017/9/1","22","16","5"
"2016/8/31","1","16","5"
"2016/8/31","14","16","5"
"2016/8/31","30","16","5"
"2016/8/31","33","16","5"
"2016/9/30","9","16","5"
"2016/10/31","1","16","5"
"2016/10/31","14","16","5"
"2016/10/31","30","16","5"
"2016/10/31","33","16","5"
"2018/2/1","14","16","5"
"2018/2/1","22","16","5"
"2018/2/1","35","16","5"
"2018/3/1","1","16","5"
"2018/3/1","7","16","5"
"2016/11/30","14","16","5"
"2016/11/30","21","16","5"
"2016/11/30","30","16","5"
"2016/11/30","33","16","5"
"2016/11/30","46","16","5"
"2016/12/31","13","16","5"
"2018/5/1","12","16","5"
"2018/5/1","24","16","5"
"2018/5/1","36","16","5"
"2018/5/1","37","16","5"
"2018/6/1","36","16","5"
"2018/6/1","42","16","5"
"2018/6/1","47","16","5"
"2018/7/1","4","16","5"
"2018/7/1","7","16","5"
"2018/7/1","15","16","5"
"2018/7/1","16","16","5"
"2018/7/1","20","16","5"
"2018/8/1","25","16","5"
"2018/8/1","33","16","5"
"2018/9/1","14","16","5"
"2018/10/1","11","16","5"
"2018/10/1","44","16","5"
"2018/11/1","4","16","5"
"2018/11/1","15","16","5"
"2018/11/1","16","16","5"
"2018/11/1","24","16","5"
"2018/11/1","36","16","5"
"2018/11/1","37","16","5"
"2016/1/1","16","10","5"
"2016/1/1","24","10","5"
"2016/1/1","28","10","5"
"2016/1/1","36","10","5"
"2016/2/1","6","10","5"
"2016/2/1","7","10","5"
"2016/2/1","14","10","5"
"2016/2/1","40","10","5"
"2016/3/31","4","10","5"
"2016/3/31","17","10","5"
"2016/3/31","36","10","5"
"2016/3/31","40","10","5"
"2017/4/1","11","10","5"
"2017/4/1","19","10","5"
"2017/9/1","40","10","5"
"2017/10/1","13","10","5"
"2017/10/1","32","10","5"
"2017/10/1","43","10","5"
"2017/11/1","10","10","5"
"2017/11/1","32","10","5"
"2017/12/1","12","10","5"
"2017/12/1","27","10","5"
"2017/5/1","10","10","5"
"2017/5/1","32","10","5"
"2016/5/31","13","10","5"
"2016/5/31","32","10","5"
"2016/5/31","43","10","5"
"2016/6/30","12","10","5"
"2016/6/30","27","10","5"
"2016/7/31","4","10","5"
"2016/7/31","17","10","5"
"2018/3/1","23","10","5"
"2018/4/1","1","10","5"
"2018/4/1","6","10","5"
"2018/4/1","18","10","5"
"2018/4/1","20","10","5"
"2018/4/1","21","10","5"
"2017/6/1","24","10","5"
"2017/6/1","28","10","5"
"2017/6/1","31","10","5"
"2017/6/1","37","10","5"
"2017/7/1","16","10","5"
"2017/7/1","24","10","5"
"2017/7/1","28","10","5"
"2017/7/1","36","10","5"
"2017/8/1","4","10","5"
"2017/8/1","17","10","5"
"2017/8/1","36","10","5"
"2017/8/1","40","10","5"
"2017/9/1","6","10","5"
"2017/9/1","7","10","5"
"2017/9/1","14","10","5"
"2016/7/31","36","10","5"
"2016/7/31","40","10","5"
"2016/8/31","10","10","5"
"2016/8/31","32","10","5"
"2016/9/30","16","10","5"
"2016/9/30","24","10","5"
"2016/9/30","28","10","5"
"2016/9/30","36","10","5"
"2016/10/31","10","10","5"
"2016/10/31","32","10","5"
"2016/11/30","13","10","5"
"2016/11/30","32","10","5"
"2017/3/1","13","10","5"
"2018/4/1","23","10","5"
"2018/4/1","25","10","5"
"2018/5/1","8","10","5"
"2018/5/1","26","10","5"
"2018/5/1","29","10","5"
"2018/6/1","11","10","5"
"2018/6/1","12","10","5"
"2018/6/1","29","10","5"
"2018/6/1","31","10","5"
"2018/6/1","44","10","5"
"2018/7/1","12","10","5"
"2018/7/1","31","10","5"
"2018/8/1","36","10","5"
"2018/8/1","42","10","5"
"2018/8/1","47","10","5"
"2018/10/1","26","10","5"
"2018/10/1","29","10","5"
"2018/11/1","1","10","5"
"2018/11/1","4","10","5"
"2018/11/1","17","10","5"
"2018/11/1","18","10","5"
"2018/11/1","25","10","5"
"2018/11/1","46","10","5"
"2016/1/1","6","1","5"
"2016/1/1","17","1","5"
"2016/1/1","23","1","5"
"2016/1/1","42","1","5"
"2016/2/1","24","1","5"
"2016/2/1","36","1","5"
"2016/2/1","37","1","5"
"2016/2/29","5","1","5"
"2016/3/31","1","1","5"
"2016/3/31","14","1","5"
"2016/3/31","18","1","5"
"2016/3/31","20","1","5"
"2016/3/31","23","1","5"
"2016/3/31","25","1","5"
"2017/5/1","5","1","5"
"2017/9/1","24","1","5"
"2017/9/1","36","1","5"
"2017/9/1","37","1","5"
"2017/10/1","1","1","5"
"2017/10/1","4","1","5"
"2017/10/1","25","1","5"
"2017/10/1","42","1","5"
"2017/11/1","30","1","5"
"2017/11/1","38","1","5"
"2018/1/1","1","1","5"
"2016/3/31","47","1","5"
"2017/5/1","30","1","5"
"2017/5/1","38","1","5"
"2016/5/31","1","1","5"
"2016/5/31","4","1","5"
"2016/5/31","25","1","5"
"2016/5/31","42","1","5"
"2016/7/31","1","1","5"
"2016/7/31","14","1","5"
"2016/7/31","18","1","5"
"2016/7/31","20","1","5"
"2016/7/31","23","1","5"
"2018/3/1","23","1","5"
"2018/3/1","42","1","5"
"2018/4/1","10","1","5"
"2017/6/1","28","1","5"
"2017/7/1","6","1","5"
"2017/7/1","17","1","5"
"2017/7/1","23","1","5"
"2017/7/1","42","1","5"
"2017/8/1","1","1","5"
"2017/8/1","14","1","5"
"2017/8/1","18","1","5"
"2017/8/1","20","1","5"
"2017/8/1","23","1","5"
"2017/8/1","25","1","5"
"2017/8/1","47","1","5"
"2016/7/31","25","1","5"
"2016/7/31","47","1","5"
"2016/8/31","30","1","5"
"2016/8/31","38","1","5"
"2016/9/30","6","1","5"
"2016/9/30","17","1","5"
"2016/9/30","23","1","5"
"2016/9/30","42","1","5"
"2016/10/31","30","1","5"
"2016/10/31","38","1","5"
"2016/11/30","1","1","5"
"2016/11/30","4","1","5"
"2018/1/1","3","1","5"
"2018/1/1","35","1","5"
"2018/2/1","1","1","5"
"2018/2/1","6","1","5"
"2018/2/1","17","1","5"
"2018/2/1","18","1","5"
"2018/2/1","30","1","5"
"2018/2/1","43","1","5"
"2018/3/1","7","1","5"
"2016/11/30","25","1","5"
"2016/11/30","42","1","5"
"2018/4/1","38","1","5"
"2018/5/1","13","1","5"
"2018/5/1","32","1","5"
"2018/6/1","32","1","5"
"2018/8/1","40","1","5"
"2018/8/1","42","1","5"
"2018/8/1","46","1","5"
"2018/9/1","15","1","5"
"2018/10/1","1","1","5"
"2018/10/1","21","1","5"
"2018/10/1","29","1","5"
"2018/10/1","33","1","5"
"2016/2/1","6","6","5"
"2016/2/1","14","6","5"
"2016/3/31","9","6","5"
"2017/4/1","14","6","5"
"2017/4/1","30","6","5"
"2017/4/1","42","6","5"
"2017/10/1","24","6","5"
"2017/10/1","31","6","5"
"2017/11/1","24","6","5"
"2017/11/1","37","6","5"
"2017/12/1","1","6","5"
"2017/12/1","6","6","5"
"2017/12/1","14","6","5"
"2017/12/1","17","6","5"
"2017/12/1","18","6","5"
"2017/12/1","20","6","5"
"2017/12/1","21","6","5"
"2017/12/1","30","6","5"
"2018/1/1","1","6","5"
"2017/5/1","24","6","5"
"2017/5/1","37","6","5"
"2016/5/31","24","6","5"
"2016/5/31","31","6","5"
"2016/6/30","1","6","5"
"2016/6/30","6","6","5"
"2016/6/30","14","6","5"
"2016/6/30","17","6","5"
"2016/6/30","18","6","5"
"2016/6/30","20","6","5"
"2016/6/30","21","6","5"
"2016/6/30","30","6","5"
"2016/7/31","9","6","5"
"2018/3/1","14","6","5"
"2018/3/1","20","6","5"
"2018/3/1","25","6","5"
"2018/4/1","6","6","5"
"2018/4/1","20","6","5"
"2017/8/1","9","6","5"
"2017/9/1","6","6","5"
"2017/9/1","14","6","5"
"2016/8/31","24","6","5"
"2016/8/31","37","6","5"
"2016/10/31","24","6","5"
"2016/10/31","37","6","5"
"2018/1/1","18","6","5"
"2018/1/1","20","6","5"
"2018/1/1","25","6","5"
"2018/1/1","47","6","5"
"2018/2/1","7","6","5"
"2018/2/1","15","6","5"
"2018/2/1","23","6","5"
"2018/2/1","46","6","5"
"2018/3/1","1","6","5"
"2016/11/30","24","6","5"
"2016/11/30","31","6","5"
"2016/12/31","6","6","5"
"2016/12/31","14","6","5"
"2016/12/31","17","6","5"
"2016/12/31","18","6","5"
"2016/12/31","20","6","5"
"2016/12/31","30","6","5"
"2017/3/1","13","6","5"
"2018/5/1","20","6","5"
"2018/5/1","33","6","5"
"2018/6/1","1","6","5"
"2018/6/1","3","6","5"
"2018/6/1","22","6","5"
"2018/6/1","35","6","5"
"2018/6/1","38","6","5"
"2018/6/1","43","6","5"
"2018/7/1","33","6","5"
"2018/7/1","35","6","5"
"2018/8/1","1","6","5"
"2018/8/1","3","6","5"
"2018/8/1","30","6","5"
"2018/8/1","38","6","5"
"2018/9/1","6","6","5"
"2018/9/1","20","6","5"
"2018/9/1","38","6","5"
"2018/10/1","12","6","5"
"2018/10/1","28","6","5"
"2018/11/1","45","6","5"
"2016/2/1","13","5","5"
"2016/2/1","32","5","5"
"2016/3/31","1","5","5"
"2016/3/31","6","5","5"
"2016/3/31","20","5","5"
"2016/3/31","23","5","5"
"2016/3/31","25","5","5"
"2017/9/1","32","5","5"
"2017/10/1","32","5","5"
"2017/11/1","9","5","5"
"2016/3/31","47","5","5"
"2017/5/1","9","5","5"
"2016/5/31","32","5","5"
"2016/7/31","1","5","5"
"2016/7/31","6","5","5"
"2016/7/31","20","5","5"
"2016/7/31","23","5","5"
"2018/3/1","15","5","5"
"2018/3/1","23","5","5"
"2018/3/1","42","5","5"
"2018/3/1","46","5","5"
"2018/3/1","47","5","5"
"2018/4/1","4","5","5"
"2018/4/1","15","5","5"
"2017/6/1","5","5","5"
"2017/7/1","5","5","5"
"2017/8/1","1","5","5"
"2017/8/1","6","5","5"
"2017/8/1","20","5","5"
"2017/8/1","23","5","5"
"2017/8/1","25","5","5"
"2017/8/1","47","5","5"
"2017/9/1","13","5","5"
"2016/7/31","25","5","5"
"2016/7/31","47","5","5"
"2016/8/31","9","5","5"
"2016/9/30","5","5","5"
"2016/10/31","9","5","5"
"2018/1/1","4","5","5"
"2018/1/1","7","5","5"
"2018/1/1","15","5","5"
"2018/1/1","16","5","5"
"2018/1/1","23","5","5"
"2018/1/1","25","5","5"
"2018/2/1","18","5","5"
"2018/2/1","20","5","5"
"2018/2/1","25","5","5"
"2018/2/1","30","5","5"
"2018/3/1","4","5","5"
"2018/3/1","6","5","5"
"2016/11/30","32","5","5"
"2017/3/1","14","5","5"
"2017/3/1","16","5","5"
"2018/4/1","23","5","5"
"2018/4/1","41","5","5"
"2018/4/1","46","5","5"
"2018/5/1","1","5","5"
"2018/5/1","20","5","5"
"2018/5/1","23","5","5"
"2018/5/1","25","5","5"
"2018/6/1","6","5","5"
"2018/6/1","33","5","5"
"2018/6/1","38","5","5"
"2018/7/1","11","5","5"
"2018/7/1","12","5","5"
"2018/7/1","36","5","5"
"2018/7/1","46","5","5"
"2018/8/1","24","5","5"
"2018/8/1","36","5","5"
"2018/8/1","37","5","5"
"2018/8/1","42","5","5"
"2018/8/1","46","5","5"
"2018/9/1","25","5","5"
"2018/9/1","46","5","5"
"2018/10/1","14","5","5"
"2018/10/1","21","5","5"
"2018/10/1","30","5","5"
"2018/10/1","33","5","5"
"2018/11/1","36","5","5"
"2018/11/1","37","5","5"
"2018/11/1","41","5","5"
"2018/11/1","47","5","5"
"2016/1/1","4","7","5"
"2016/1/1","9","7","5"
"2016/1/1","15","7","5"
"2016/1/1","36","7","5"
"2016/1/1","40","7","5"
"2016/2/1","33","7","5"
"2016/2/1","35","7","5"
"2016/2/29","15","7","5"
"2016/3/31","20","7","5"
"2017/5/1","15","7","5"
"2017/9/1","33","7","5"
"2017/9/1","35","7","5"
"2017/10/1","22","7","5"
"2017/10/1","30","7","5"
"2017/10/1","33","7","5"
"2017/11/1","30","7","5"
"2017/12/1","43","7","5"
"2017/5/1","30","7","5"
"2016/5/31","22","7","5"
"2016/5/31","30","7","5"
"2016/5/31","33","7","5"
"2016/6/30","43","7","5"
"2016/7/31","20","7","5"
"2018/3/1","21","7","5"
"2018/3/1","22","7","5"
"2018/3/1","35","7","5"
"2018/4/1","7","7","5"
"2018/4/1","17","7","5"
"2018/4/1","18","7","5"
"2017/7/1","4","7","5"
"2017/7/1","15","7","5"
"2017/7/1","36","7","5"
"2017/7/1","40","7","5"
"2017/8/1","20","7","5"
"2016/8/31","30","7","5"
"2016/9/30","4","7","5"
"2016/9/30","15","7","5"
"2016/9/30","36","7","5"
"2016/9/30","40","7","5"
"2016/10/31","30","7","5"
"2018/1/1","9","7","5"
"2018/3/1","1","7","5"
"2016/11/30","22","7","5"
"2016/11/30","30","7","5"
"2016/11/30","33","7","5"
"2016/12/31","43","7","5"
"2018/4/1","23","7","5"
"2018/4/1","46","7","5"
"2018/5/1","10","7","5"
"2018/5/1","13","7","5"
"2018/5/1","32","7","5"
"2018/5/1","43","7","5"
"2018/6/1","3","7","5"
"2018/6/1","21","7","5"
"2018/6/1","22","7","5"
"2018/6/1","30","7","5"
"2018/6/1","43","7","5"
"2018/7/1","6","7","5"
"2018/7/1","17","7","5"
"2018/7/1","20","7","5"
"2018/7/1","23","7","5"
"2018/7/1","25","7","5"
"2018/8/1","7","7","5"
"2018/9/1","4","7","5"
"2018/9/1","7","7","5"
"2018/9/1","15","7","5"
"2018/9/1","23","7","5"
"2018/10/1","24","7","5"
"2018/10/1","37","7","5"
"2018/10/1","40","7","5"
"2018/10/1","47","7","5"
"2018/11/1","7","7","5"
"2018/11/1","15","7","5"
"2018/11/1","16","7","5"
"2018/11/1","18","7","5"
"2018/11/1","25","7","5"
"2018/11/1","40","7","5"
"2018/11/1","42","7","5"
"2016/1/1","15","9","5"
"2016/1/1","17","9","5"
"2016/1/1","18","9","5"
"2016/1/1","20","9","5"
"2016/1/1","42","9","5"
"2016/1/1","47","9","5"
"2016/2/1","3","9","5"
"2016/2/1","33","9","5"
"2016/2/1","38","9","5"
"2016/3/31","7","9","5"
"2016/3/31","17","9","5"
"2016/3/31","20","9","5"
"2016/3/31","23","9","5"
"2017/9/1","33","9","5"
"2017/9/1","38","9","5"
"2017/10/1","10","9","5"
"2017/10/1","35","9","5"
"2017/11/1","13","9","5"
"2017/11/1","43","9","5"
"2016/3/31","47","9","5"
"2017/5/1","13","9","5"
"2017/5/1","43","9","5"
"2016/5/31","10","9","5"
"2016/5/31","35","9","5"
"2016/7/31","7","9","5"
"2016/7/31","17","9","5"
"2016/7/31","20","9","5"
"2016/7/31","23","9","5"
"2018/3/1","27","9","5"
"2018/3/1","44","9","5"
"2018/4/1","12","9","5"
"2017/7/1","15","9","5"
"2017/7/1","17","9","5"
"2017/7/1","18","9","5"
"2017/7/1","20","9","5"
"2017/7/1","42","9","5"
"2017/7/1","47","9","5"
"2017/8/1","7","9","5"
"2017/8/1","17","9","5"
"2017/8/1","20","9","5"
"2017/8/1","23","9","5"
"2017/8/1","47","9","5"
"2017/9/1","3","9","5"
"2016/7/31","47","9","5"
"2016/8/31","13","9","5"
"2016/8/31","43","9","5"
"2016/9/30","15","9","5"
"2016/9/30","17","9","5"
"2016/9/30","18","9","5"
"2016/9/30","20","9","5"
"2016/9/30","42","9","5"
"2016/9/30","47","9","5"
"2016/10/31","13","9","5"
"2016/10/31","43","9","5"
"2016/11/30","10","9","5"
"2018/1/1","28","9","5"
"2016/11/30","35","9","5"
"2016/12/31","41","9","5"
"2018/4/1","28","9","5"
"2018/5/1","36","9","5"
"2018/5/1","42","9","5"
"2018/5/1","47","9","5"
"2018/6/1","7","9","5"
"2018/6/1","23","9","5"
"2018/6/1","46","9","5"
"2018/6/1","47","9","5"
"2018/7/1","10","9","5"
"2018/7/1","13","9","5"
"2018/8/1","9","9","5"
"2016/2/1","5","12","5"
"2016/2/1","9","2","5"
"2016/2/29","10","12","5"
"2016/2/29","14","12","5"
"2016/2/29","33","12","5"
"2016/3/31","9","14","5"
"2016/3/31","43","14","5"
"2017/4/1","1","12","5"
"2017/4/1","18","12","5"
"2017/4/1","20","12","5"
"2017/4/1","21","12","5"
"2017/4/1","23","12","5"
"2017/4/1","32","2","5"
"2017/5/1","10","12","5"
"2017/5/1","14","12","5"
"2017/10/1","12","2","5"
"2017/10/1","31","2","5"
"2017/11/1","4","2","5"
"2017/11/1","9","12","5"
"2017/11/1","16","14","5"
"2017/11/1","16","2","5"
"2017/11/1","18","2","5"
"2017/11/1","21","2","5"
"2017/11/1","24","14","5"
"2017/11/1","36","14","5"
"2017/11/1","40","14","5"
"2017/11/1","40","2","5"
"2017/11/1","46","2","5"
"2017/11/1","47","14","5"
"2017/12/1","1","14","5"
"2017/12/1","5","12","5"
"2017/12/1","6","2","5"
"2017/12/1","14","14","5"
"2017/12/1","18","14","5"
"2017/12/1","18","2","5"
"2017/12/1","21","14","5"
"2017/12/1","24","2","5"
"2017/12/1","30","14","5"
"2017/12/1","36","2","5"
"2017/12/1","37","2","5"
"2017/12/1","46","2","5"
"2017/5/1","4","2","5"
"2017/5/1","9","12","5"
"2017/5/1","16","14","5"
"2017/5/1","16","2","5"
"2017/5/1","18","2","5"
"2017/5/1","21","2","5"
"2017/5/1","24","14","5"
"2017/5/1","36","14","5"
"2017/5/1","40","14","5"
"2017/5/1","40","2","5"
"2017/5/1","46","2","5"
"2017/5/1","47","14","5"
"2016/5/31","12","2","5"
"2016/5/31","31","2","5"
"2016/6/30","1","14","5"
"2016/6/30","5","12","5"
"2016/6/30","6","2","5"
"2016/6/30","14","14","5"
"2016/6/30","18","14","5"
"2016/6/30","18","2","5"
"2016/6/30","21","14","5"
"2016/6/30","24","2","5"
"2016/6/30","30","14","5"
"2016/6/30","36","2","5"
"2016/6/30","37","2","5"
"2016/6/30","46","2","5"
"2016/7/31","9","14","5"
"2018/3/1","15","12","5"
"2018/3/1","46","12","5"
"2018/4/1","4","12","5"
"2018/4/1","10","2","5"
"2018/4/1","15","12","5"
"2017/5/1","33","12","5"
"2017/6/1","5","12","5"
"2017/8/1","9","14","5"
"2017/8/1","43","14","5"
"2017/9/1","5","12","5"
"2017/9/1","9","2","5"
"2016/7/31","43","14","5"
"2016/8/31","4","2","5"
"2016/8/31","9","12","5"
"2016/8/31","16","14","5"
"2016/8/31","16","2","5"
"2016/8/31","18","2","5"
"2016/8/31","21","2","5"
"2016/8/31","24","14","5"
"2016/8/31","36","14","5"
"2016/8/31","40","14","5"
"2016/8/31","40","2","5"
"2016/8/31","46","2","5"
"2016/8/31","47","14","5"
"2016/10/31","4","2","5"
"2016/10/31","9","12","5"
"2016/10/31","16","14","5"
"2016/10/31","16","2","5"
"2016/10/31","18","2","5"
"2016/10/31","21","2","5"
"2016/10/31","24","14","5"
"2016/10/31","36","14","5"
"2016/10/31","40","14","5"
"2016/10/31","40","2","5"
"2016/10/31","46","2","5"
"2016/10/31","47","14","5"
"2018/1/1","3","2","5"
"2018/1/1","4","2","5"
"2018/1/1","7","2","5"
"2018/1/1","13","14","5"
"2018/1/1","17","2","5"
"2018/1/1","22","2","5"
"2018/1/1","36","2","5"
"2018/1/1","37","2","5"
"2018/1/1","40","2","5"
"2018/1/1","47","2","5"
"2018/2/1","1","2","5"
"2018/2/1","6","2","5"
"2018/2/1","10","14","5"
"2018/2/1","12","12","5"
"2018/2/1","20","2","5"
"2018/2/1","32","14","5"
"2018/2/1","36","12","5"
"2018/2/1","47","12","5"
"2018/3/1","6","15","5"
"2018/3/1","10","2","5"
"2016/11/30","12","2","5"
"2016/11/30","26","15","5"
"2016/11/30","31","2","5"
"2016/11/30","43","12","5"
"2016/12/31","4","2","5"
"2016/12/31","5","12","5"
"2016/12/31","6","2","5"
"2016/12/31","14","14","5"
"2016/12/31","18","2","5"
"2016/12/31","21","14","5"
"2016/12/31","24","2","5"
"2016/12/31","36","2","5"
"2016/12/31","37","2","5"
"2016/12/31","46","2","5"
"2016/12/31","46","2","5"
"2016/12/31","47","12","5"
"2017/3/1","22","12","5"
"2017/3/1","35","12","5"
"2017/3/1","38","12","5"
"2018/4/1","31","14","5"
"2018/4/1","46","12","5"
"2018/5/1","4","12","5"
"2018/5/1","11","2","5"
"2018/5/1","16","12","5"
"2018/5/1","18","1","5"
"2018/5/1","20","1","5"
"2018/5/1","23","1","5"
"2018/5/1","31","2","5"
"2018/5/1","42","12","5"
"2018/5/1","44","2","5"
"2018/5/1","46","12","5"
"2018/5/1","47","12","5"
